RunTime,ExecutableName
2025-01-11 15:36:48,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\ELEVATION_SERVICE.EXE
2025-01-10 21:02:08,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\ELEVATION_SERVICE.EXE
2025-01-21 01:17:24,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\EXPLORER.EXE
2025-01-21 00:36:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\EXPLORER.EXE
2025-01-20 23:34:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\EXPLORER.EXE
2025-01-10 21:14:17,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\EXPLORER.EXE
2025-01-10 20:07:27,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\EXPLORER.EXE
2025-01-10 19:45:42,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\EXPLORER.EXE
2025-01-08 18:38:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\EXPLORER.EXE
2025-01-04 22:02:33,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\EXPLORER.EXE
2025-01-21 01:22:37,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\21.220.1024.0005\FILESYNCCONFIG.EXE
2025-01-21 00:22:23,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\19.043.0304.0013\FILESYNCCONFIG.EXE
2025-01-20 23:34:11,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\OOBE\FIRSTLOGONANIM.EXE
2024-12-21 12:33:17,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\OOBE\FIRSTLOGONANIM.EXE
2024-10-16 03:26:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\OOBE\FIRSTLOGONANIM.EXE
2025-01-20 23:45:55,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\FSQUIRT.EXE
2025-01-10 21:14:20,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_2.34.28001.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE
2025-01-10 20:07:34,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_2.34.28001.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE
2025-01-04 22:02:38,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_2.34.28001.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE
2025-01-04 21:51:14,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_2.34.28001.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE
2025-01-02 22:15:14,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_2.34.28001.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE
2024-12-27 11:42:10,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_2.34.28001.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE
2024-12-27 10:04:57,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_2.34.28001.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE
2024-12-26 15:49:10,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.XBOXGAMINGOVERLAY_2.34.28001.0_X64__8WEKYB3D8BBWE\GAMEBAR.EXE
2025-01-21 01:17:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GENVALOBJ.EXE
2025-01-20 23:34:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GENVALOBJ.EXE
2025-01-20 23:30:40,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GENVALOBJ.EXE
2025-01-20 12:22:07,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GENVALOBJ.EXE
2025-01-21 02:00:29,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\GKAPE.EXE
2025-01-21 01:56:23,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\GKAPE.EXE
2025-01-21 01:55:47,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\GKAPE.EXE
2025-01-21 01:50:20,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\GKAPE.EXE
2025-01-21 01:46:25,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\GKAPE.EXE
2025-01-21 01:34:55,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\GKAPE.EXE
2025-01-21 01:26:36,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\GKAPE.EXE
2025-01-20 23:42:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2025-01-20 23:42:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2025-01-20 22:49:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2025-01-20 22:46:48,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2025-01-20 22:36:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2025-01-20 22:36:51,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2025-01-20 12:27:09,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2025-01-14 13:12:50,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\GPUPDATE.EXE
2024-12-08 02:10:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\HELPPANE.EXE
2025-01-21 01:27:25,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2025-01-04 17:02:08,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2025-01-02 21:45:14,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2025-01-02 20:04:46,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2025-01-02 18:24:10,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2025-01-02 22:25:55,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_16005.11629.20316.0_X64__8WEKYB3D8BBWE\HXOUTLOOK.EXE
2024-12-27 11:48:50,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_16005.11629.20316.0_X64__8WEKYB3D8BBWE\HXOUTLOOK.EXE
2025-01-14 13:13:21,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_16005.11629.20316.0_X64__8WEKYB3D8BBWE\HXTSR.EXE
2025-01-10 19:50:44,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_16005.11629.20316.0_X64__8WEKYB3D8BBWE\HXTSR.EXE
2025-01-04 16:17:24,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_16005.11629.20316.0_X64__8WEKYB3D8BBWE\HXTSR.EXE
2025-01-02 22:26:02,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWSCOMMUNICATIONSAPPS_16005.11629.20316.0_X64__8WEKYB3D8BBWE\HXTSR.EXE
2025-01-21 01:56:12,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\IDENTITY_HELPER.EXE
2025-01-21 01:20:19,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\IDENTITY_HELPER.EXE
2025-01-21 00:38:12,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\IDENTITY_HELPER.EXE
2025-01-20 23:52:44,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\IDENTITY_HELPER.EXE
2025-01-20 23:48:26,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\IDENTITY_HELPER.EXE
2025-01-11 15:37:54,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\IDENTITY_HELPER.EXE
2025-01-10 21:03:08,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\IDENTITY_HELPER.EXE
2024-12-30 13:37:35,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\131.0.2903.112\IDENTITY_HELPER.EXE
2025-01-20 23:34:38,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IE4UINIT.EXE
2025-01-20 23:34:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IE4UINIT.EXE
2024-10-16 20:46:54,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\INTERNET EXPLORER\IEXPLORE.EXE
2025-01-20 22:38:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2025-01-10 20:51:24,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2025-01-03 17:40:41,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2025-01-03 17:27:55,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2025-01-03 15:02:38,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2025-01-02 21:28:16,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2025-01-02 20:56:59,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2025-01-02 20:31:54,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2025-01-21 02:02:00,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\KAPE.EXE
2025-01-21 01:35:49,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOCUMENTS\KAPE\KAPE\KAPE.EXE
2025-01-02 22:36:13,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\KLIST.EXE
2025-01-02 22:32:31,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\KLIST.EXE
2025-01-02 20:32:46,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\KLIST.EXE
2025-01-02 20:31:44,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\KLIST.EXE
2025-01-02 20:30:32,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\KLIST.EXE
2025-01-02 20:29:53,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\KLIST.EXE
2025-01-02 20:17:23,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\KLIST.EXE
2025-01-02 20:09:36,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\KLIST.EXE
2025-01-10 21:33:38,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\MAL\VIEW8-MAIN\VIEW8-MAIN\KRAMPUS.EXE
2025-01-10 21:32:46,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\MAL\VIEW8-MAIN\VIEW8-MAIN\KRAMPUS.EXE
2025-01-10 21:28:23,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\MAL\VIEW8-MAIN\VIEW8-MAIN\KRAMPUS.EXE
2025-01-10 21:24:17,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\MAL\VIEW8-MAIN\VIEW8-MAIN\KRAMPUS.EXE
2025-01-10 21:22:45,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\MAL\VIEW8-MAIN\VIEW8-MAIN\KRAMPUS.EXE
2025-01-08 18:38:36,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LICENSINGUI.EXE
2025-01-03 13:14:10,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LICENSINGUI.EXE
2025-01-02 19:27:02,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LICENSINGUI.EXE
2025-01-02 19:17:19,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LICENSINGUI.EXE
2024-12-27 10:04:24,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LICENSINGUI.EXE
2024-12-24 03:02:29,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LICENSINGUI.EXE
2024-12-23 07:56:58,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LICENSINGUI.EXE
2024-12-21 12:33:36,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LICENSINGUI.EXE
2025-01-11 16:09:10,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE
2025-01-10 20:25:36,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE
2025-01-08 19:46:46,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE
2025-01-04 17:56:03,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE
2025-01-03 14:42:12,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE
2025-01-03 13:26:48,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE
2025-01-02 20:43:51,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE
2025-01-02 17:29:26,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEMAPPS\MICROSOFT.LOCKAPP_CW5N1H2TXYEWY\LOCKAPP.EXE
2025-01-21 01:50:37,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LOGONUI.EXE
2025-01-21 00:28:38,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LOGONUI.EXE
2025-01-11 16:09:04,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LOGONUI.EXE
2025-01-10 20:25:27,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LOGONUI.EXE
2025-01-08 19:46:42,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LOGONUI.EXE
2025-01-04 17:48:24,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LOGONUI.EXE
2025-01-04 17:24:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LOGONUI.EXE
2025-01-04 16:44:35,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\LOGONUI.EXE
2024-10-16 21:01:40,MICROSOFT-OFFICE-2021-16-0-18
2024-10-16 21:01:32,MICROSOFT-OFFICE-2021-16-0-18
2024-10-16 20:45:25,MICROSOFT-OFFICE-2021-16-0-18
2024-10-16 20:45:03,MICROSOFT-OFFICE-2021-16-0-18
2025-01-21 00:00:24,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWSAPPS\MICROSOFT.WINDOWS.PHOTOS_2019.19071.12548.0_X64__8WEKYB3D8BBWE\MICROSOFT.PHOTOS.EXE
2025-01-21 01:55:02,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE
2025-01-21 01:55:02,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE
2025-01-21 01:17:20,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE
2025-01-21 00:35:47,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE
2025-01-21 00:35:45,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE
2025-01-21 00:04:32,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE
2025-01-20 23:45:31,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE
2025-01-20 23:31:31,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGEUPDATE\MICROSOFTEDGEUPDATE.EXE
2025-01-20 12:30:51,MICROSOFTEDGE_X64_132.0.2957.
2025-01-21 00:21:41,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOWNLOADS\MIMIKATZ_TRUNK\X64\MIMIKATZ.EXE
2025-01-21 00:21:01,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ALPHA\DOWNLOADS\MIMIKATZ_TRUNK\X64\MIMIKATZ.EXE
2025-01-04 22:00:10,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\MIMIKATZ\X64\MIMIKATZ.EXE
2025-01-04 18:05:23,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\MIMIKATZ\X64\MIMIKATZ.EXE
2025-01-04 16:31:06,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\MIMIKATZ\X64\MIMIKATZ.EXE
2025-01-04 16:26:38,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\MIMIKATZ\X64\MIMIKATZ.EXE
2025-01-03 14:09:00,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\MIMIKATZ\X64\MIMIKATZ.EXE
2025-01-02 22:26:49,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\MIMIKATZ\X64\MIMIKATZ.EXE
2025-01-02 22:08:46,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\MIMIKATZ\X64\MIMIKATZ.EXE
2025-01-02 22:08:39,\VOLUME{01db1f7e28919d28-3228de47}\USERS\ASD\DESKTOP\TOOLS\MIMIKATZ\X64\MIMIKATZ.EXE
2025-01-21 01:55:19,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOBSYNC.EXE
2025-01-21 01:18:17,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOBSYNC.EXE
2025-01-21 00:37:33,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOBSYNC.EXE
2025-01-20 23:46:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOBSYNC.EXE
2025-01-11 15:36:19,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOBSYNC.EXE
2025-01-10 21:14:45,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOBSYNC.EXE
2025-01-10 20:07:51,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOBSYNC.EXE
2025-01-10 19:47:18,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOBSYNC.EXE
2025-01-21 01:56:43,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE
2025-01-21 01:42:59,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE
2025-01-21 01:38:54,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE
2025-01-21 01:31:18,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE
2025-01-21 01:28:22,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE
2025-01-21 01:25:34,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE
2025-01-21 01:22:56,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE
2025-01-21 01:15:29,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MOUSOCOREWORKER.EXE
2024-12-20 23:49:08,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE
2024-12-20 23:49:08,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE
2024-12-20 23:49:08,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE
2024-12-20 23:41:17,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE
2024-12-20 23:41:16,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE
2024-12-08 01:50:40,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE
2024-12-08 01:30:40,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE
2024-12-08 01:30:40,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES\WINDOWS DEFENDER\MPCMDRUN.EXE
2025-01-11 16:38:06,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-01-10 20:22:01,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-01-10 20:19:42,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-01-10 20:19:42,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-01-10 19:59:03,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-01-10 19:59:03,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-01-10 19:56:57,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-01-10 19:56:54,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK64\V4.0.30319\MSCORSVW.EXE
2025-01-11 16:38:07,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-01-10 20:21:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-01-10 20:21:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-01-10 19:47:37,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-01-10 19:47:30,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-01-10 19:45:22,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-01-08 18:47:09,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-01-04 06:07:04,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\MICROSOFT.NET\FRAMEWORK\V4.0.30319\MSCORSVW.EXE
2025-01-20 23:29:05,\VOLUME{01db1f7e28919d28-3228de47}\WINDOWS\SYSTEM32\MSDTC.EXE
2025-01-21 01:55:30,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
2025-01-21 01:18:07,\VOLUME{01db1f7e28919d28-3228de47}\PROGRAM FILES (X86)\MICROSOFT\EDGE\APPLICATION\MSEDGE.EXE
